****   8.3288   1 CAMARGOS     :>: H:   1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
A~no Blk ......1 ......2 ......3 ......4 ......5 ......6 ......7 ......8 ......9 .....10 .....11 .....12
2028   1    1569    1488    1502    1664    1687    1521    2063    1895    1943    1678    1868    1654
2028   2    1381    1397    1297    1427    1404    1414    1559    1616    1309    1624    1678    1508
2028   3    1004     907     961     865     837     939    1026    1134    1092    1106    1278    1182
2028   4     860     870     800     781     760     819     847     937     833     812     843     847
2029   1    1569    1488    1502    1664    1687    1521    2063    1895    1943    1678    1868    1654
2029   2    1381    1397    1297    1427    1404    1414    1559    1616    1309    1624    1678    1508
2029   3    1004     907     961     865     837     939    1026    1134    1092    1106    1278    1182
2029   4     860     870     800     781     760     819     847     937     833     812     843     847
2030   1    1569    1488    1502    1664    1687    1521    2063    1895    1943    1678    1868    1654
2030   2    1381    1397    1297    1427    1404    1414    1559    1616    1309    1624    1678    1508
2030   3    1004     907     961     865     837     939    1026    1134    1092    1106    1278    1182
2030   4     860     870     800     781     760     819     847     937     833     812     843     847
2031   1    1569    1488    1502    1664    1687    1521    2063    1895    1943    1678    1868    1654
2031   2    1381    1397    1297    1427    1404    1414    1559    1616    1309    1624    1678    1508
2031   3    1004     907     961     865     837     939    1026    1134    1092    1106    1278    1182
2031   4     860     870     800     781     760     819     847     937     833     812     843     847
2032   1    1569    1488    1502    1664    1687    1521    2063    1895    1943    1678    1868    1654
2032   2    1381    1397    1297    1427    1404    1414    1559    1616    1309    1624    1678    1508
2032   3    1004     907     961     865     837     939    1026    1134    1092    1106    1278    1182
2032   4     860     870     800     781     760     819     847     937     833     812     843     847
2033   1    1569    1488    1502    1664    1687    1521    2063    1895    1943    1678    1868    1654
2033   2    1381    1397    1297    1427    1404    1414    1559    1616    1309    1624    1678    1508
2033   3    1004     907     961     865     837     939    1026    1134    1092    1106    1278    1182
2033   4     860     870     800     781     760     819     847     937     833     812     843     847
2034   1    1569    1488    1502    1664    1687    1521    2063    1895    1943    1678    1868    1654
2034   2    1381    1397    1297    1427    1404    1414    1559    1616    1309    1624    1678    1508
2034   3    1004     907     961     865     837     939    1026    1134    1092    1106    1278    1182
2034   4     860     870     800     781     760     819     847     937     833     812     843     847
2035   1    1569    1488    1502    1664    1687    1521    2063    1895    1943    1678    1868    1654
2035   2    1381    1397    1297    1427    1404    1414    1559    1616    1309    1624    1678    1508
2035   3    1004     907     961     865     837     939    1026    1134    1092    1106    1278    1182
2035   4     860     870     800     781     760     819     847     937     833     812     843     847
2036   1    1569    1488    1502    1664    1687    1521    2063    1895    1943    1678    1868    1654
2036   2    1381    1397    1297    1427    1404    1414    1559    1616    1309    1624    1678    1508
2036   3    1004     907     961     865     837     939    1026    1134    1092    1106    1278    1182
2036   4     860     870     800     781     760     819     847     937     833     812     843     847
2037   1    1569    1488    1502    1664    1687    1521    2063    1895    1943    1678    1868    1654
2037   2    1381    1397    1297    1427    1404    1414    1559    1616    1309    1624    1678    1508
2037   3    1004     907     961     865     837     939    1026    1134    1092    1106    1278    1182
2037   4     860     870     800     781     760     819     847     937     833     812     843     847
2038   1    1569    1488    1502    1664    1687    1521    2063    1895    1943    1678    1868    1654
2038   2    1381    1397    1297    1427    1404    1414    1559    1616    1309    1624    1678    1508
2038   3    1004     907     961     865     837     939    1026    1134    1092    1106    1278    1182
2038   4     860     870     800     781     760     819     847     937     833     812     843     847
2039   1    1569    1488    1502    1664    1687    1521    2063    1895    1943    1678    1868    1654
2039   2    1381    1397    1297    1427    1404    1414    1559    1616    1309    1624    1678    1508
2039   3    1004     907     961     865     837     939    1026    1134    1092    1106    1278    1182
2039   4     860     870     800     781     760     819     847     937     833     812     843     847
****   8.3288  29 BARRA BONITA :>: H:  37                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
A~no Blk ......1 ......2 ......3 ......4 ......5 ......6 ......7 ......8 ......9 .....10 .....11 .....12
2025   1      84      75      76      41      30      77     132      53      84     120      42      97
2025   2      67      51      61      53      50      62      75      55      60      96      76      87
2025   3      45      22      39      26      24      29      42      34      25      56      26      58
2025   4      30      21      26      25      20      21      23      26      22      41      18      35
2026   1      84      75      76      41      30      77     132      53      84     120      42      97
2026   2      67      51      61      53      50      62      75      55      60      96      76      87
2026   3      45      22      39      26      24      29      42      34      25      56      26      58
2026   4      30      21      26      25      20      21      23      26      22      41      18      35
2027   1      84      75      76      41      30      77     132      53      84     120      42      97
2027   2      67      51      61      53      50      62      75      55      60      96      76      87
2027   3      45      22      39      26      24      29      42      34      25      56      26      58
2027   4      30      21      26      25      20      21      23      26      22      41      18      35
2028   1      84      75      76      41      30      77     132      53      84     120      42      97
2028   2      67      51      61      53      50      62      75      55      60      96      76      87
2028   3      45      22      39      26      24      29      42      34      25      56      26      58
2028   4      30      21      26      25      20      21      23      26      22      41      18      35
2029   1      84      75      76      41      30      77     132      53      84     120      42      97
2029   2      67      51      61      53      50      62      75      55      60      96      76      87
2029   3      45      22      39      26      24      29      42      34      25      56      26      58
2029   4      30      21      26      25      20      21      23      26      22      41      18      35
2030   1      84      75      76      41      30      77     132      53      84     120      42      97
2030   2      67      51      61      53      50      62      75      55      60      96      76      87
2030   3      45      22      39      26      24      29      42      34      25      56      26      58
2030   4      30      21      26      25      20      21      23      26      22      41      18      35
2031   1      84      75      76      41      30      77     132      53      84     120      42      97
2031   2      67      51      61      53      50      62      75      55      60      96      76      87
2031   3      45      22      39      26      24      29      42      34      25      56      26      58
2031   4      30      21      26      25      20      21      23      26      22      41      18      35
2032   1      84      75      76      41      30      77     132      53      84     120      42      97
2032   2      67      51      61      53      50      62      75      55      60      96      76      87
2032   3      45      22      39      26      24      29      42      34      25      56      26      58
2032   4      30      21      26      25      20      21      23      26      22      41      18      35
2033   1      84      75      76      41      30      77     132      53      84     120      42      97
2033   2      67      51      61      53      50      62      75      55      60      96      76      87
2033   3      45      22      39      26      24      29      42      34      25      56      26      58
2033   4      30      21      26      25      20      21      23      26      22      41      18      35
2034   1      84      75      76      41      30      77     132      53      84     120      42      97
2034   2      67      51      61      53      50      62      75      55      60      96      76      87
2034   3      45      22      39      26      24      29      42      34      25      56      26      58
2034   4      30      21      26      25      20      21      23      26      22      41      18      35
2035   1      84      75      76      41      30      77     132      53      84     120      42      97
2035   2      67      51      61      53      50      62      75      55      60      96      76      87
2035   3      45      22      39      26      24      29      42      34      25      56      26      58
2035   4      30      21      26      25      20      21      23      26      22      41      18      35
2036   1      84      75      76      41      30      77     132      53      84     120      42      97
2036   2      67      51      61      53      50      62      75      55      60      96      76      87
2036   3      45      22      39      26      24      29      42      34      25      56      26      58
2036   4      30      21      26      25      20      21      23      26      22      41      18      35
2037   1      84      75      76      41      30      77     132      53      84     120      42      97
2037   2      67      51      61      53      50      62      75      55      60      96      76      87
2037   3      45      22      39      26      24      29      42      34      25      56      26      58
2037   4      30      21      26      25      20      21      23      26      22      41      18      35
2038   1      84      75      76      41      30      77     132      53      84     120      42      97
2038   2      67      51      61      53      50      62      75      55      60      96      76      87
2038   3      45      22      39      26      24      29      42      34      25      56      26      58
2038   4      30      21      26      25      20      21      23      26      22      41      18      35
2039   1      84      75      76      41      30      77     132      53      84     120      42      97
2039   2      67      51      61      53      50      62      75      55      60      96      76      87
2039   3      45      22      39      26      24      29      42      34      25      56      26      58
2039   4      30      21      26      25      20      21      23      26      22      41      18      35
****   8.3288  30 A.SOUZA LIMA :>: H:  38                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
A~no Blk ......1 ......2 ......3 ......4 ......5 ......6 ......7 ......8 ......9 .....10 .....11 .....12
2025   1     128     139      73      55      53      56     129      55      79     131      40     121
2025   2     103      85      75      63      55      60      74      63      54     109      92     110
2025   3      64      38      45      32      26      33      57      50      43      79      37      73
2025   4      53      34      38      26      20      35      29      36      37      68      28      48
2026   1     128     139      73      55      53      56     129      55      79     131      40     121
2026   2     103      85      75      63      55      60      74      63      54     109      92     110
2026   3      64      38      45      32      26      33      57      50      43      79      37      73
2026   4      53      34      38      26      20      35      29      36      37      68      28      48
2027   1     128     139      73      55      53      56     129      55      79     131      40     121
2027   2     103      85      75      63      55      60      74      63      54     109      92     110
2027   3      64      38      45      32      26      33      57      50      43      79      37      73
2027   4      53      34      38      26      20      35      29      36      37      68      28      48
2028   1     128     139      73      55      53      56     129      55      79     131      40     121
2028   2     103      85      75      63      55      60      74      63      54     109      92     110
2028   3      64      38      45      32      26      33      57      50      43      79      37      73
2028   4      53      34      38      26      20      35      29      36      37      68      28      48
2029   1     128     139      73      55      53      56     129      55      79     131      40     121
2029   2     103      85      75      63      55      60      74      63      54     109      92     110
2029   3      64      38      45      32      26      33      57      50      43      79      37      73
2029   4      53      34      38      26      20      35      29      36      37      68      28      48
2030   1     128     139      73      55      53      56     129      55      79     131      40     121
2030   2     103      85      75      63      55      60      74      63      54     109      92     110
2030   3      64      38      45      32      26      33      57      50      43      79      37      73
2030   4      53      34      38      26      20      35      29      36      37      68      28      48
2031   1     128     139      73      55      53      56     129      55      79     131      40     121
2031   2     103      85      75      63      55      60      74      63      54     109      92     110
2031   3      64      38      45      32      26      33      57      50      43      79      37      73
2031   4      53      34      38      26      20      35      29      36      37      68      28      48
2032   1     128     139      73      55      53      56     129      55      79     131      40     121
2032   2     103      85      75      63      55      60      74      63      54     109      92     110
2032   3      64      38      45      32      26      33      57      50      43      79      37      73
2032   4      53      34      38      26      20      35      29      36      37      68      28      48
2033   1     128     139      73      55      53      56     129      55      79     131      40     121
2033   2     103      85      75      63      55      60      74      63      54     109      92     110
2033   3      64      38      45      32      26      33      57      50      43      79      37      73
2033   4      53      34      38      26      20      35      29      36      37      68      28      48
2034   1     128     139      73      55      53      56     129      55      79     131      40     121
2034   2     103      85      75      63      55      60      74      63      54     109      92     110
2034   3      64      38      45      32      26      33      57      50      43      79      37      73
2034   4      53      34      38      26      20      35      29      36      37      68      28      48
2035   1     128     139      73      55      53      56     129      55      79     131      40     121
2035   2     103      85      75      63      55      60      74      63      54     109      92     110
2035   3      64      38      45      32      26      33      57      50      43      79      37      73
2035   4      53      34      38      26      20      35      29      36      37      68      28      48
2036   1     128     139      73      55      53      56     129      55      79     131      40     121
2036   2     103      85      75      63      55      60      74      63      54     109      92     110
2036   3      64      38      45      32      26      33      57      50      43      79      37      73
2036   4      53      34      38      26      20      35      29      36      37      68      28      48
2037   1     128     139      73      55      53      56     129      55      79     131      40     121
2037   2     103      85      75      63      55      60      74      63      54     109      92     110
2037   3      64      38      45      32      26      33      57      50      43      79      37      73
2037   4      53      34      38      26      20      35      29      36      37      68      28      48
2038   1     128     139      73      55      53      56     129      55      79     131      40     121
2038   2     103      85      75      63      55      60      74      63      54     109      92     110
2038   3      64      38      45      32      26      33      57      50      43      79      37      73
2038   4      53      34      38      26      20      35      29      36      37      68      28      48
2039   1     128     139      73      55      53      56     129      55      79     131      40     121
2039   2     103      85      75      63      55      60      74      63      54     109      92     110
2039   3      64      38      45      32      26      33      57      50      43      79      37      73
2039   4      53      34      38      26      20      35      29      36      37      68      28      48
****   8.3288  31 IBITINGA     :>: H:  39                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
A~no Blk ......1 ......2 ......3 ......4 ......5 ......6 ......7 ......8 ......9 .....10 .....11 .....12
2025   1     121     120     103      57      52      92      77     111     109     122      74     120
2025   2     119     106      83      65      56      60      72      76      68     120      85     116
2025   3      89      61      59      39      37      44      71      55      43     108      64      98
2025   4      79      38      50      37      30      29      38      34      43      98      35      69
2026   1     121     120     103      57      52      92      77     111     109     122      74     120
2026   2     119     106      83      65      56      60      72      76      68     120      85     116
2026   3      89      61      59      39      37      44      71      55      43     108      64      98
2026   4      79      38      50      37      30      29      38      34      43      98      35      69
2027   1     121     120     103      57      52      92      77     111     109     122      74     120
2027   2     119     106      83      65      56      60      72      76      68     120      85     116
2027   3      89      61      59      39      37      44      71      55      43     108      64      98
2027   4      79      38      50      37      30      29      38      34      43      98      35      69
2028   1     121     120     103      57      52      92      77     111     109     122      74     120
2028   2     119     106      83      65      56      60      72      76      68     120      85     116
2028   3      89      61      59      39      37      44      71      55      43     108      64      98
2028   4      79      38      50      37      30      29      38      34      43      98      35      69
2029   1     121     120     103      57      52      92      77     111     109     122      74     120
2029   2     119     106      83      65      56      60      72      76      68     120      85     116
2029   3      89      61      59      39      37      44      71      55      43     108      64      98
2029   4      79      38      50      37      30      29      38      34      43      98      35      69
2030   1     121     120     103      57      52      92      77     111     109     122      74     120
2030   2     119     106      83      65      56      60      72      76      68     120      85     116
2030   3      89      61      59      39      37      44      71      55      43     108      64      98
2030   4      79      38      50      37      30      29      38      34      43      98      35      69
2031   1     121     120     103      57      52      92      77     111     109     122      74     120
2031   2     119     106      83      65      56      60      72      76      68     120      85     116
2031   3      89      61      59      39      37      44      71      55      43     108      64      98
2031   4      79      38      50      37      30      29      38      34      43      98      35      69
2032   1     121     120     103      57      52      92      77     111     109     122      74     120
2032   2     119     106      83      65      56      60      72      76      68     120      85     116
2032   3      89      61      59      39      37      44      71      55      43     108      64      98
2032   4      79      38      50      37      30      29      38      34      43      98      35      69
2033   1     121     120     103      57      52      92      77     111     109     122      74     120
2033   2     119     106      83      65      56      60      72      76      68     120      85     116
2033   3      89      61      59      39      37      44      71      55      43     108      64      98
2033   4      79      38      50      37      30      29      38      34      43      98      35      69
2034   1     121     120     103      57      52      92      77     111     109     122      74     120
2034   2     119     106      83      65      56      60      72      76      68     120      85     116
2034   3      89      61      59      39      37      44      71      55      43     108      64      98
2034   4      79      38      50      37      30      29      38      34      43      98      35      69
2035   1     121     120     103      57      52      92      77     111     109     122      74     120
2035   2     119     106      83      65      56      60      72      76      68     120      85     116
2035   3      89      61      59      39      37      44      71      55      43     108      64      98
2035   4      79      38      50      37      30      29      38      34      43      98      35      69
2036   1     121     120     103      57      52      92      77     111     109     122      74     120
2036   2     119     106      83      65      56      60      72      76      68     120      85     116
2036   3      89      61      59      39      37      44      71      55      43     108      64      98
2036   4      79      38      50      37      30      29      38      34      43      98      35      69
2037   1     121     120     103      57      52      92      77     111     109     122      74     120
2037   2     119     106      83      65      56      60      72      76      68     120      85     116
2037   3      89      61      59      39      37      44      71      55      43     108      64      98
2037   4      79      38      50      37      30      29      38      34      43      98      35      69
2038   1     121     120     103      57      52      92      77     111     109     122      74     120
2038   2     119     106      83      65      56      60      72      76      68     120      85     116
2038   3      89      61      59      39      37      44      71      55      43     108      64      98
2038   4      79      38      50      37      30      29      38      34      43      98      35      69
2039   1     121     120     103      57      52      92      77     111     109     122      74     120
2039   2     119     106      83      65      56      60      72      76      68     120      85     116
2039   3      89      61      59      39      37      44      71      55      43     108      64      98
2039   4      79      38      50      37      30      29      38      34      43      98      35      69
****   8.3288  32 PROMISSAO    :>: H:  40                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
A~no Blk ......1 ......2 ......3 ......4 ......5 ......6 ......7 ......8 ......9 .....10 .....11 .....12
2025   1     241     227     164      53     127     256     258     192     120     240      33     240
2025   2     156     103     101      77      94      75     152     124      92     184      89     177
2025   3      61      36      44      37      43      44      53      44      46      72      55      86
2025   4      38      35      35      35      34      36      37      36      37      57      35      52
2026   1     241     227     164      53     127     256     258     192     120     240      33     240
2026   2     156     103     101      77      94      75     152     124      92     184      89     177
2026   3      61      36      44      37      43      44      53      44      46      72      55      86
2026   4      38      35      35      35      34      36      37      36      37      57      35      52
2027   1     241     227     164      53     127     256     258     192     120     240      33     240
2027   2     156     103     101      77      94      75     152     124      92     184      89     177
2027   3      61      36      44      37      43      44      53      44      46      72      55      86
2027   4      38      35      35      35      34      36      37      36      37      57      35      52
2028   1     241     227     164      53     127     256     258     192     120     240      33     240
2028   2     156     103     101      77      94      75     152     124      92     184      89     177
2028   3      61      36      44      37      43      44      53      44      46      72      55      86
2028   4      38      35      35      35      34      36      37      36      37      57      35      52
2029   1     241     227     164      53     127     256     258     192     120     240      33     240
2029   2     156     103     101      77      94      75     152     124      92     184      89     177
2029   3      61      36      44      37      43      44      53      44      46      72      55      86
2029   4      38      35      35      35      34      36      37      36      37      57      35      52
2030   1     241     227     164      53     127     256     258     192     120     240      33     240
2030   2     156     103     101      77      94      75     152     124      92     184      89     177
2030   3      61      36      44      37      43      44      53      44      46      72      55      86
2030   4      38      35      35      35      34      36      37      36      37      57      35      52
2031   1     241     227     164      53     127     256     258     192     120     240      33     240
2031   2     156     103     101      77      94      75     152     124      92     184      89     177
2031   3      61      36      44      37      43      44      53      44      46      72      55      86
2031   4      38      35      35      35      34      36      37      36      37      57      35      52
2032   1     241     227     164      53     127     256     258     192     120     240      33     240
2032   2     156     103     101      77      94      75     152     124      92     184      89     177
2032   3      61      36      44      37      43      44      53      44      46      72      55      86
2032   4      38      35      35      35      34      36      37      36      37      57      35      52
2033   1     241     227     164      53     127     256     258     192     120     240      33     240
2033   2     156     103     101      77      94      75     152     124      92     184      89     177
2033   3      61      36      44      37      43      44      53      44      46      72      55      86
2033   4      38      35      35      35      34      36      37      36      37      57      35      52
2034   1     241     227     164      53     127     256     258     192     120     240      33     240
2034   2     156     103     101      77      94      75     152     124      92     184      89     177
2034   3      61      36      44      37      43      44      53      44      46      72      55      86
2034   4      38      35      35      35      34      36      37      36      37      57      35      52
2035   1     241     227     164      53     127     256     258     192     120     240      33     240
2035   2     156     103     101      77      94      75     152     124      92     184      89     177
2035   3      61      36      44      37      43      44      53      44      46      72      55      86
2035   4      38      35      35      35      34      36      37      36      37      57      35      52
2036   1     241     227     164      53     127     256     258     192     120     240      33     240
2036   2     156     103     101      77      94      75     152     124      92     184      89     177
2036   3      61      36      44      37      43      44      53      44      46      72      55      86
2036   4      38      35      35      35      34      36      37      36      37      57      35      52
2037   1     241     227     164      53     127     256     258     192     120     240      33     240
2037   2     156     103     101      77      94      75     152     124      92     184      89     177
2037   3      61      36      44      37      43      44      53      44      46      72      55      86
2037   4      38      35      35      35      34      36      37      36      37      57      35      52
2038   1     241     227     164      53     127     256     258     192     120     240      33     240
2038   2     156     103     101      77      94      75     152     124      92     184      89     177
2038   3      61      36      44      37      43      44      53      44      46      72      55      86
2038   4      38      35      35      35      34      36      37      36      37      57      35      52
2039   1     241     227     164      53     127     256     258     192     120     240      33     240
2039   2     156     103     101      77      94      75     152     124      92     184      89     177
2039   3      61      36      44      37      43      44      53      44      46      72      55      86
2039   4      38      35      35      35      34      36      37      36      37      57      35      52
****   8.3288  33 N.AVANHANDAV :>: H:  42                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
A~no Blk ......1 ......2 ......3 ......4 ......5 ......6 ......7 ......8 ......9 .....10 .....11 .....12
2025   1     300     297     226      52     181     271     306     300     178     306      53     300
2025   2     222     146     151     103     111      99     190     138     121     268     160     232
2025   3      94      67      63      53      60      60      91      72      70     148      84     127
2025   4      57      53      48      53      47      53      55      57      56      82      57      82
2026   1     300     297     226      52     181     271     306     300     178     306      53     300
2026   2     222     146     151     103     111      99     190     138     121     268     160     232
2026   3      94      67      63      53      60      60      91      72      70     148      84     127
2026   4      57      53      48      53      47      53      55      57      56      82      57      82
2027   1     300     297     226      52     181     271     306     300     178     306      53     300
2027   2     222     146     151     103     111      99     190     138     121     268     160     232
2027   3      94      67      63      53      60      60      91      72      70     148      84     127
2027   4      57      53      48      53      47      53      55      57      56      82      57      82
2028   1     300     297     226      52     181     271     306     300     178     306      53     300
2028   2     222     146     151     103     111      99     190     138     121     268     160     232
2028   3      94      67      63      53      60      60      91      72      70     148      84     127
2028   4      57      53      48      53      47      53      55      57      56      82      57      82
2029   1     300     297     226      52     181     271     306     300     178     306      53     300
2029   2     222     146     151     103     111      99     190     138     121     268     160     232
2029   3      94      67      63      53      60      60      91      72      70     148      84     127
2029   4      57      53      48      53      47      53      55      57      56      82      57      82
2030   1     300     297     226      52     181     271     306     300     178     306      53     300
2030   2     222     146     151     103     111      99     190     138     121     268     160     232
2030   3      94      67      63      53      60      60      91      72      70     148      84     127
2030   4      57      53      48      53      47      53      55      57      56      82      57      82
2031   1     300     297     226      52     181     271     306     300     178     306      53     300
2031   2     222     146     151     103     111      99     190     138     121     268     160     232
2031   3      94      67      63      53      60      60      91      72      70     148      84     127
2031   4      57      53      48      53      47      53      55      57      56      82      57      82
2032   1     300     297     226      52     181     271     306     300     178     306      53     300
2032   2     222     146     151     103     111      99     190     138     121     268     160     232
2032   3      94      67      63      53      60      60      91      72      70     148      84     127
2032   4      57      53      48      53      47      53      55      57      56      82      57      82
2033   1     300     297     226      52     181     271     306     300     178     306      53     300
2033   2     222     146     151     103     111      99     190     138     121     268     160     232
2033   3      94      67      63      53      60      60      91      72      70     148      84     127
2033   4      57      53      48      53      47      53      55      57      56      82      57      82
2034   1     300     297     226      52     181     271     306     300     178     306      53     300
2034   2     222     146     151     103     111      99     190     138     121     268     160     232
2034   3      94      67      63      53      60      60      91      72      70     148      84     127
2034   4      57      53      48      53      47      53      55      57      56      82      57      82
2035   1     300     297     226      52     181     271     306     300     178     306      53     300
2035   2     222     146     151     103     111      99     190     138     121     268     160     232
2035   3      94      67      63      53      60      60      91      72      70     148      84     127
2035   4      57      53      48      53      47      53      55      57      56      82      57      82
2036   1     300     297     226      52     181     271     306     300     178     306      53     300
2036   2     222     146     151     103     111      99     190     138     121     268     160     232
2036   3      94      67      63      53      60      60      91      72      70     148      84     127
2036   4      57      53      48      53      47      53      55      57      56      82      57      82
2037   1     300     297     226      52     181     271     306     300     178     306      53     300
2037   2     222     146     151     103     111      99     190     138     121     268     160     232
2037   3      94      67      63      53      60      60      91      72      70     148      84     127
2037   4      57      53      48      53      47      53      55      57      56      82      57      82
2038   1     300     297     226      52     181     271     306     300     178     306      53     300
2038   2     222     146     151     103     111      99     190     138     121     268     160     232
2038   3      94      67      63      53      60      60      91      72      70     148      84     127
2038   4      57      53      48      53      47      53      55      57      56      82      57      82
2039   1     300     297     226      52     181     271     306     300     178     306      53     300
2039   2     222     146     151     103     111      99     190     138     121     268     160     232
2039   3      94      67      63      53      60      60      91      72      70     148      84     127
2039   4      57      53      48      53      47      53      55      57      56      82      57      82
****   8.3288  34 _TRES IRMAOS :>: H:  43                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
A~no Blk ......1 ......2 ......3 ......4 ......5 ......6 ......7 ......8 ......9 .....10 .....11 .....12
2025   1     202     483     201     261     141     163     162     633     424     327     181     161
2025   2     170     175     158     224     152     162     165     332     170     376     447     298
2025   3      69      19      68      62      48      68      71     136      99     110     141     118
2025   4       9      48      42       9      11       9       4      27      25      64      11      25
2026   1     202     483     201     261     141     163     162     633     424     327     181     161
2026   2     170     175     158     224     152     162     165     332     170     376     447     298
2026   3      69      19      68      62      48      68      71     136      99     110     141     118
2026   4       9      48      42       9      11       9       4      27      25      64      11      25
2027   1     202     483     201     261     141     163     162     633     424     327     181     161
2027   2     170     175     158     224     152     162     165     332     170     376     447     298
2027   3      69      19      68      62      48      68      71     136      99     110     141     118
2027   4       9      48      42       9      11       9       4      27      25      64      11      25
2028   1     202     483     201     261     141     163     162     633     424     327     181     161
2028   2     170     175     158     224     152     162     165     332     170     376     447     298
