****   8.3288  67 MAUA         :>: H:  57                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
A~no Blk ......1 ......2 ......3 ......4 ......5 ......6 ......7 ......8 ......9 .....10 .....11 .....12
2034   3      34       0       0       0       0       0      50     168     163     127      77      36
2034   4       2       0       0       0       0       0       6      10      14       9       0       6
2035   1     179       0      71       0       0       0     219     200     221     220     217     217
2035   2      78       0       2       0       0       0     161     215     213     209     190     193
2035   3      34       0       0       0       0       0      50     168     163     127      77      36
2035   4       2       0       0       0       0       0       6      10      14       9       0       6
2036   1     179       0      71       0       0       0     219     200     221     220     217     217
2036   2      78       0       2       0       0       0     161     215     213     209     190     193
2036   3      34       0       0       0       0       0      50     168     163     127      77      36
2036   4       2       0       0       0       0       0       6      10      14       9       0       6
2037   1     179       0      71       0       0       0     219     200     221     220     217     217
2037   2      78       0       2       0       0       0     161     215     213     209     190     193
2037   3      34       0       0       0       0       0      50     168     163     127      77      36
2037   4       2       0       0       0       0       0       6      10      14       9       0       6
2038   1     179       0      71       0       0       0     219     200     221     220     217     217
2038   2      78       0       2       0       0       0     161     215     213     209     190     193
2038   3      34       0       0       0       0       0      50     168     163     127      77      36
2038   4       2       0       0       0       0       0       6      10      14       9       0       6
2039   1     179       0      71       0       0       0     219     200     221     220     217     217
2039   2      78       0       2       0       0       0     161     215     213     209     190     193
2039   3      34       0       0       0       0       0      50     168     163     127      77      36
2039   4       2       0       0       0       0       0       6      10      14       9       0       6
****   8.3288  82 MONJOLINHO   :>: H:  94                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
A~no Blk ......1 ......2 ......3 ......4 ......5 ......6 ......7 ......8 ......9 .....10 .....11 .....12
2025   1      64      40      10       0      13      41      57      76      76      37      76      76
2025   2      39       3       1       0       5      29      71      70      52      45      57      60
2025   3      14       0       0       0       0       6      40      36      34      34      13      16
2025   4       1       0       0       0       0       1       3       0      18      12       0       8
2026   1      64      40      10       0      13      41      57      76      76      37      76      76
2026   2      39       3       1       0       5      29      71      70      52      45      57      60
2026   3      14       0       0       0       0       6      40      36      34      34      13      16
2026   4       1       0       0       0       0       1       3       0      18      12       0       8
2027   1      64      40      10       0      13      41      57      76      76      37      76      76
2027   2      39       3       1       0       5      29      71      70      52      45      57      60
2027   3      14       0       0       0       0       6      40      36      34      34      13      16
2027   4       1       0       0       0       0       1       3       0      18      12       0       8
2028   1      64      40      10       0      13      41      57      76      76      37      76      76
2028   2      39       3       1       0       5      29      71      70      52      45      57      60
2028   3      14       0       0       0       0       6      40      36      34      34      13      16
2028   4       1       0       0       0       0       1       3       0      18      12       0       8
2029   1      64      40      10       0      13      41      57      76      76      37      76      76
2029   2      39       3       1       0       5      29      71      70      52      45      57      60
2029   3      14       0       0       0       0       6      40      36      34      34      13      16
2029   4       1       0       0       0       0       1       3       0      18      12       0       8
2030   1      64      40      10       0      13      41      57      76      76      37      76      76
2030   2      39       3       1       0       5      29      71      70      52      45      57      60
2030   3      14       0       0       0       0       6      40      36      34      34      13      16
2030   4       1       0       0       0       0       1       3       0      18      12       0       8
2031   1      64      40      10       0      13      41      57      76      76      37      76      76
2031   2      39       3       1       0       5      29      71      70      52      45      57      60
2031   3      14       0       0       0       0       6      40      36      34      34      13      16
2031   4       1       0       0       0       0       1       3       0      18      12       0       8
2032   1      64      40      10       0      13      41      57      76      76      37      76      76
2032   2      39       3       1       0       5      29      71      70      52      45      57      60
2032   3      14       0       0       0       0       6      40      36      34      34      13      16
2032   4       1       0       0       0       0       1       3       0      18      12       0       8
2033   1      64      40      10       0      13      41      57      76      76      37      76      76
2033   2      39       3       1       0       5      29      71      70      52      45      57      60
2033   3      14       0       0       0       0       6      40      36      34      34      13      16
2033   4       1       0       0       0       0       1       3       0      18      12       0       8
2034   1      64      40      10       0      13      41      57      76      76      37      76      76
2034   2      39       3       1       0       5      29      71      70      52      45      57      60
2034   3      14       0       0       0       0       6      40      36      34      34      13      16
2034   4       1       0       0       0       0       1       3       0      18      12       0       8
2035   1      64      40      10       0      13      41      57      76      76      37      76      76
2035   2      39       3       1       0       5      29      71      70      52      45      57      60
2035   3      14       0       0       0       0       6      40      36      34      34      13      16
2035   4       1       0       0       0       0       1       3       0      18      12       0       8
2036   1      64      40      10       0      13      41      57      76      76      37      76      76
2036   2      39       3       1       0       5      29      71      70      52      45      57      60
2036   3      14       0       0       0       0       6      40      36      34      34      13      16
2036   4       1       0       0       0       0       1       3       0      18      12       0       8
2037   1      64      40      10       0      13      41      57      76      76      37      76      76
2037   2      39       3       1       0       5      29      71      70      52      45      57      60
2037   3      14       0       0       0       0       6      40      36      34      34      13      16
2037   4       1       0       0       0       0       1       3       0      18      12       0       8
2038   1      64      40      10       0      13      41      57      76      76      37      76      76
2038   2      39       3       1       0       5      29      71      70      52      45      57      60
2038   3      14       0       0       0       0       6      40      36      34      34      13      16
2038   4       1       0       0       0       0       1       3       0      18      12       0       8
2039   1      64      40      10       0      13      41      57      76      76      37      76      76
2039   2      39       3       1       0       5      29      71      70      52      45      57      60
2039   3      14       0       0       0       0       6      40      36      34      34      13      16
2039   4       1       0       0       0       0       1       3       0      18      12       0       8
****   8.3288  83 QUEBRA QUEIX :>: H:  95                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
A~no Blk ......1 ......2 ......3 ......4 ......5 ......6 ......7 ......8 ......9 .....10 .....11 .....12
2025   1      29      31      35      41      35      80     102     103      16      16      16      40
2025   2      50      50       5       9      24      67      76      27      19      18      15      64
2025   3      29      13       0       1       2      36      55       4      10       7       3      50
2025   4      27       0       0       0       0       7       4       0       2       0       0      90
2026   1      29      31      35      41      35      80     102     103      16      16      16      40
2026   2      50      50       5       9      24      67      76      27      19      18      15      64
2026   3      29      13       0       1       2      36      55       4      10       7       3      50
2026   4      27       0       0       0       0       7       4       0       2       0       0      90
2027   1      29      31      35      41      35      80     102     103      16      16      16      40
2027   2      50      50       5       9      24      67      76      27      19      18      15      64
2027   3      29      13       0       1       2      36      55       4      10       7       3      50
2027   4      27       0       0       0       0       7       4       0       2       0       0      90
2028   1      29      31      35      41      35      80     102     103      16      16      16      40
2028   2      50      50       5       9      24      67      76      27      19      18      15      64
2028   3      29      13       0       1       2      36      55       4      10       7       3      50
2028   4      27       0       0       0       0       7       4       0       2       0       0      90
2029   1      29      31      35      41      35      80     102     103      16      16      16      40
2029   2      50      50       5       9      24      67      76      27      19      18      15      64
2029   3      29      13       0       1       2      36      55       4      10       7       3      50
2029   4      27       0       0       0       0       7       4       0       2       0       0      90
2030   1      29      31      35      41      35      80     102     103      16      16      16      40
2030   2      50      50       5       9      24      67      76      27      19      18      15      64
2030   3      29      13       0       1       2      36      55       4      10       7       3      50
2030   4      27       0       0       0       0       7       4       0       2       0       0      90
2031   1      29      31      35      41      35      80     102     103      16      16      16      40
2031   2      50      50       5       9      24      67      76      27      19      18      15      64
2031   3      29      13       0       1       2      36      55       4      10       7       3      50
2031   4      27       0       0       0       0       7       4       0       2       0       0      90
2032   1      29      31      35      41      35      80     102     103      16      16      16      40
2032   2      50      50       5       9      24      67      76      27      19      18      15      64
2032   3      29      13       0       1       2      36      55       4      10       7       3      50
2032   4      27       0       0       0       0       7       4       0       2       0       0      90
2033   1      29      31      35      41      35      80     102     103      16      16      16      40
2033   2      50      50       5       9      24      67      76      27      19      18      15      64
2033   3      29      13       0       1       2      36      55       4      10       7       3      50
2033   4      27       0       0       0       0       7       4       0       2       0       0      90
2034   1      29      31      35      41      35      80     102     103      16      16      16      40
2034   2      50      50       5       9      24      67      76      27      19      18      15      64
2034   3      29      13       0       1       2      36      55       4      10       7       3      50
2034   4      27       0       0       0       0       7       4       0       2       0       0      90
2035   1      29      31      35      41      35      80     102     103      16      16      16      40
2035   2      50      50       5       9      24      67      76      27      19      18      15      64
2035   3      29      13       0       1       2      36      55       4      10       7       3      50
2035   4      27       0       0       0       0       7       4       0       2       0       0      90
2036   1      29      31      35      41      35      80     102     103      16      16      16      40
2036   2      50      50       5       9      24      67      76      27      19      18      15      64
2036   3      29      13       0       1       2      36      55       4      10       7       3      50
2036   4      27       0       0       0       0       7       4       0       2       0       0      90
2037   1      29      31      35      41      35      80     102     103      16      16      16      40
2037   2      50      50       5       9      24      67      76      27      19      18      15      64
2037   3      29      13       0       1       2      36      55       4      10       7       3      50
2037   4      27       0       0       0       0       7       4       0       2       0       0      90
2038   1      29      31      35      41      35      80     102     103      16      16      16      40
2038   2      50      50       5       9      24      67      76      27      19      18      15      64
2038   3      29      13       0       1       2      36      55       4      10       7       3      50
2038   4      27       0       0       0       0       7       4       0       2       0       0      90
2039   1      29      31      35      41      35      80     102     103      16      16      16      40
2039   2      50      50       5       9      24      67      76      27      19      18      15      64
2039   3      29      13       0       1       2      36      55       4      10       7       3      50
2039   4      27       0       0       0       0       7       4       0       2       0       0      90
****   8.3288  84 FOZ CHAPECO  :>: H: 103                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
A~no Blk ......1 ......2 ......3 ......4 ......5 ......6 ......7 ......8 ......9 .....10 .....11 .....12
2025   1     314     147     150      36       0     283     693     398     435     267     383     400
2025   2     166     132      12      21       0     120     423     234     161     178      92     163
2025   3      33      98       0       0       0       8     185     153     145      75       0      66
2025   4       3      69       0       0       0       0      98     130     138      32       0       0
2026   1     314     147     150      36       0     283     693     398     435     267     383     400
2026   2     166     132      12      21       0     120     423     234     161     178      92     163
2026   3      33      98       0       0       0       8     185     153     145      75       0      66
2026   4       3      69       0       0       0       0      98     130     138      32       0       0
2027   1     314     147     150      36       0     283     693     398     435     267     383     400
2027   2     166     132      12      21       0     120     423     234     161     178      92     163
2027   3      33      98       0       0       0       8     185     153     145      75       0      66
2027   4       3      69       0       0       0       0      98     130     138      32       0       0
2028   1     314     147     150      36       0     283     693     398     435     267     383     400
2028   2     166     132      12      21       0     120     423     234     161     178      92     163
2028   3      33      98       0       0       0       8     185     153     145      75       0      66
2028   4       3      69       0       0       0       0      98     130     138      32       0       0
2029   1     314     147     150      36       0     283     693     398     435     267     383     400
2029   2     166     132      12      21       0     120     423     234     161     178      92     163
2029   3      33      98       0       0       0       8     185     153     145      75       0      66
2029   4       3      69       0       0       0       0      98     130     138      32       0       0
2030   1     314     147     150      36       0     283     693     398     435     267     383     400
2030   2     166     132      12      21       0     120     423     234     161     178      92     163
2030   3      33      98       0       0       0       8     185     153     145      75       0      66
2030   4       3      69       0       0       0       0      98     130     138      32       0       0
2031   1     314     147     150      36       0     283     693     398     435     267     383     400
2031   2     166     132      12      21       0     120     423     234     161     178      92     163
2031   3      33      98       0       0       0       8     185     153     145      75       0      66
2031   4       3      69       0       0       0       0      98     130     138      32       0       0
2032   1     314     147     150      36       0     283     693     398     435     267     383     400
2032   2     166     132      12      21       0     120     423     234     161     178      92     163
2032   3      33      98       0       0       0       8     185     153     145      75       0      66
2032   4       3      69       0       0       0       0      98     130     138      32       0       0
2033   1     314     147     150      36       0     283     693     398     435     267     383     400
2033   2     166     132      12      21       0     120     423     234     161     178      92     163
2033   3      33      98       0       0       0       8     185     153     145      75       0      66
2033   4       3      69       0       0       0       0      98     130     138      32       0       0
2034   1     314     147     150      36       0     283     693     398     435     267     383     400
2034   2     166     132      12      21       0     120     423     234     161     178      92     163
2034   3      33      98       0       0       0       8     185     153     145      75       0      66
2034   4       3      69       0       0       0       0      98     130     138      32       0       0
2035   1     314     147     150      36       0     283     693     398     435     267     383     400
2035   2     166     132      12      21       0     120     423     234     161     178      92     163
2035   3      33      98       0       0       0       8     185     153     145      75       0      66
2035   4       3      69       0       0       0       0      98     130     138      32       0       0
2036   1     314     147     150      36       0     283     693     398     435     267     383     400
2036   2     166     132      12      21       0     120     423     234     161     178      92     163
2036   3      33      98       0       0       0       8     185     153     145      75       0      66
2036   4       3      69       0       0       0       0      98     130     138      32       0       0
2037   1     314     147     150      36       0     283     693     398     435     267     383     400
2037   2     166     132      12      21       0     120     423     234     161     178      92     163
2037   3      33      98       0       0       0       8     185     153     145      75       0      66
2037   4       3      69       0       0       0       0      98     130     138      32       0       0
2038   1     314     147     150      36       0     283     693     398     435     267     383     400
2038   2     166     132      12      21       0     120     423     234     161     178      92     163
2038   3      33      98       0       0       0       8     185     153     145      75       0      66
2038   4       3      69       0       0       0       0      98     130     138      32       0       0
2039   1     314     147     150      36       0     283     693     398     435     267     383     400
2039   2     166     132      12      21       0     120     423     234     161     178      92     163
2039   3      33      98       0       0       0       8     185     153     145      75       0      66
2039   4       3      69       0       0       0       0      98     130     138      32       0       0
****   8.3288  85 PASSO REAL   :>: H: 111                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
A~no Blk ......1 ......2 ......3 ......4 ......5 ......6 ......7 ......8 ......9 .....10 .....11 .....12
2025   1      74      68      62      77      42      42      27     106      78      80     122     116
2025   2      70      29      48      34      19      26      65     111      77     101     113      96
2025   3      47      23       8       0       0       7      44      53      74      71      46      27
2025   4       8      37       0       0       0       0       9       7      42       7       4       7
2026   1      74      68      62      77      42      42      27     106      78      80     122     116
2026   2      70      29      48      34      19      26      65     111      77     101     113      96
2026   3      47      23       8       0       0       7      44      53      74      71      46      27
2026   4       8      37       0       0       0       0       9       7      42       7       4       7
2027   1      74      68      62      77      42      42      27     106      78      80     122     116
2027   2      70      29      48      34      19      26      65     111      77     101     113      96
2027   3      47      23       8       0       0       7      44      53      74      71      46      27
2027   4       8      37       0       0       0       0       9       7      42       7       4       7
2028   1      74      68      62      77      42      42      27     106      78      80     122     116
2028   2      70      29      48      34      19      26      65     111      77     101     113      96
2028   3      47      23       8       0       0       7      44      53      74      71      46      27
2028   4       8      37       0       0       0       0       9       7      42       7       4       7
2029   1      74      68      62      77      42      42      27     106      78      80     122     116
2029   2      70      29      48      34      19      26      65     111      77     101     113      96
2029   3      47      23       8       0       0       7      44      53      74      71      46      27
2029   4       8      37       0       0       0       0       9       7      42       7       4       7
2030   1      74      68      62      77      42      42      27     106      78      80     122     116
2030   2      70      29      48      34      19      26      65     111      77     101     113      96
2030   3      47      23       8       0       0       7      44      53      74      71      46      27
2030   4       8      37       0       0       0       0       9       7      42       7       4       7
2031   1      74      68      62      77      42      42      27     106      78      80     122     116
2031   2      70      29      48      34      19      26      65     111      77     101     113      96
2031   3      47      23       8       0       0       7      44      53      74      71      46      27
2031   4       8      37       0       0       0       0       9       7      42       7       4       7
2032   1      74      68      62      77      42      42      27     106      78      80     122     116
2032   2      70      29      48      34      19      26      65     111      77     101     113      96
2032   3      47      23       8       0       0       7      44      53      74      71      46      27
2032   4       8      37       0       0       0       0       9       7      42       7       4       7
2033   1      74      68      62      77      42      42      27     106      78      80     122     116
2033   2      70      29      48      34      19      26      65     111      77     101     113      96
2033   3      47      23       8       0       0       7      44      53      74      71      46      27
2033   4       8      37       0       0       0       0       9       7      42       7       4       7
2034   1      74      68      62      77      42      42      27     106      78      80     122     116
2034   2      70      29      48      34      19      26      65     111      77     101     113      96
2034   3      47      23       8       0       0       7      44      53      74      71      46      27
2034   4       8      37       0       0       0       0       9       7      42       7       4       7
2035   1      74      68      62      77      42      42      27     106      78      80     122     116
2035   2      70      29      48      34      19      26      65     111      77     101     113      96
2035   3      47      23       8       0       0       7      44      53      74      71      46      27
2035   4       8      37       0       0       0       0       9       7      42       7       4       7
2036   1      74      68      62      77      42      42      27     106      78      80     122     116
2036   2      70      29      48      34      19      26      65     111      77     101     113      96
2036   3      47      23       8       0       0       7      44      53      74      71      46      27
2036   4       8      37       0       0       0       0       9       7      42       7       4       7
2037   1      74      68      62      77      42      42      27     106      78      80     122     116
2037   2      70      29      48      34      19      26      65     111      77     101     113      96
2037   3      47      23       8       0       0       7      44      53      74      71      46      27
2037   4       8      37       0       0       0       0       9       7      42       7       4       7
2038   1      74      68      62      77      42      42      27     106      78      80     122     116
2038   2      70      29      48      34      19      26      65     111      77     101     113      96
2038   3      47      23       8       0       0       7      44      53      74      71      46      27
2038   4       8      37       0       0       0       0       9       7      42       7       4       7
2039   1      74      68      62      77      42      42      27     106      78      80     122     116
2039   2      70      29      48      34      19      26      65     111      77     101     113      96
2039   3      47      23       8       0       0       7      44      53      74      71      46      27
2039   4       8      37       0       0       0       0       9       7      42       7       4       7
****   8.3288  86 JACUI        :>: H: 112                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
A~no Blk ......1 ......2 ......3 ......4 ......5 ......6 ......7 ......8 ......9 .....10 .....11 .....12
2025   1     179     180     179     151     115     122      48     139     160     167     179     179
2025   2     176      78     123      52      16      23     109     151     160     166     178     178
2025   3     127      69      12      13      13      11     104     149     158     157     139     139
2025   4      19      91      11      12      13      12      39      50     134      87      13      14
2026   1     179     180     179     151     115     122      48     139     160     167     179     179
2026   2     176      78     123      52      16      23     109     151     160     166     178     178
2026   3     127      69      12      13      13      11     104     149     158     157     139     139
2026   4      19      91      11      12      13      12      39      50     134      87      13      14
2027   1     179     180     179     151     115     122      48     139     160     167     179     179
2027   2     176      78     123      52      16      23     109     151     160     166     178     178
2027   3     127      69      12      13      13      11     104     149     158     157     139     139
2027   4      19      91      11      12      13      12      39      50     134      87      13      14
2028   1     179     180     179     151     115     122      48     139     160     167     179     179
2028   2     176      78     123      52      16      23     109     151     160     166     178     178
2028   3     127      69      12      13      13      11     104     149     158     157     139     139
2028   4      19      91      11      12      13      12      39      50     134      87      13      14
2029   1     179     180     179     151     115     122      48     139     160     167     179     179
2029   2     176      78     123      52      16      23     109     151     160     166     178     178
2029   3     127      69      12      13      13      11     104     149     158     157     139     139
2029   4      19      91      11      12      13      12      39      50     134      87      13      14
2030   1     179     180     179     151     115     122      48     139     160     167     179     179
2030   2     176      78     123      52      16      23     109     151     160     166     178     178
2030   3     127      69      12      13      13      11     104     149     158     157     139     139
2030   4      19      91      11      12      13      12      39      50     134      87      13      14
2031   1     179     180     179     151     115     122      48     139     160     167     179     179
2031   2     176      78     123      52      16      23     109     151     160     166     178     178
2031   3     127      69      12      13      13      11     104     149     158     157     139     139
2031   4      19      91      11      12      13      12      39      50     134      87      13      14
2032   1     179     180     179     151     115     122      48     139     160     167     179     179
2032   2     176      78     123      52      16      23     109     151     160     166     178     178
2032   3     127      69      12      13      13      11     104     149     158     157     139     139
2032   4      19      91      11      12      13      12      39      50     134      87      13      14
2033   1     179     180     179     151     115     122      48     139     160     167     179     179
2033   2     176      78     123      52      16      23     109     151     160     166     178     178
2033   3     127      69      12      13      13      11     104     149     158     157     139     139
2033   4      19      91      11      12      13      12      39      50     134      87      13      14
2034   1     179     180     179     151     115     122      48     139     160     167     179     179
2034   2     176      78     123      52      16      23     109     151     160     166     178     178
2034   3     127      69      12      13      13      11     104     149     158     157     139     139
2034   4      19      91      11      12      13      12      39      50     134      87      13      14
2035   1     179     180     179     151     115     122      48     139     160     167     179     179
2035   2     176      78     123      52      16      23     109     151     160     166     178     178
2035   3     127      69      12      13      13      11     104     149     158     157     139     139
2035   4      19      91      11      12      13      12      39      50     134      87      13      14
2036   1     179     180     179     151     115     122      48     139     160     167     179     179
2036   2     176      78     123      52      16      23     109     151     160     166     178     178
2036   3     127      69      12      13      13      11     104     149     158     157     139     139
2036   4      19      91      11      12      13      12      39      50     134      87      13      14
2037   1     179     180     179     151     115     122      48     139     160     167     179     179
2037   2     176      78     123      52      16      23     109     151     160     166     178     178
2037   3     127      69      12      13      13      11     104     149     158     157     139     139
2037   4      19      91      11      12      13      12      39      50     134      87      13      14
2038   1     179     180     179     151     115     122      48     139     160     167     179     179
2038   2     176      78     123      52      16      23     109     151     160     166     178     178
2038   3     127      69      12      13      13      11     104     149     158     157     139     139
2038   4      19      91      11      12      13      12      39      50     134      87      13      14
2039   1     179     180     179     151     115     122      48     139     160     167     179     179
2039   2     176      78     123      52      16      23     109     151     160     166     178     178
2039   3     127      69      12      13      13      11     104     149     158     157     139     139
2039   4      19      91      11      12      13      12      39      50     134      87      13      14
****   8.3288  87 ITAUBA       :>: H: 113                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
A~no Blk ......1 ......2 ......3 ......4 ......5 ......6 ......7 ......8 ......9 .....10 .....11 .....12
2025   1     460     458     343     198     183     313     198     372     357     383     332     407
2025   2     261      95      91      40      31      96     258     274     232     318     297     218
2025   3      24      27      11      12      11      11     173      70      28      87      26      28
2025   4      12       9      11       9      11      10      15       6       8       9       8      11
2026   1     460     458     343     198     183     313     198     372     357     383     332     407
2026   2     261      95      91      40      31      96     258     274     232     318     297     218
2026   3      24      27      11      12      11      11     173      70      28      87      26      28
2026   4      12       9      11       9      11      10      15       6       8       9       8      11
2027   1     460     458     343     198     183     313     198     372     357     383     332     407
2027   2     261      95      91      40      31      96     258     274     232     318     297     218
2027   3      24      27      11      12      11      11     173      70      28      87      26      28
2027   4      12       9      11       9      11      10      15       6       8       9       8      11
2028   1     460     458     343     198     183     313     198     372     357     383     332     407
2028   2     261      95      91      40      31      96     258     274     232     318     297     218
2028   3      24      27      11      12      11      11     173      70      28      87      26      28
2028   4      12       9      11       9      11      10      15       6       8       9       8      11
2029   1     460     458     343     198     183     313     198     372     357     383     332     407
2029   2     261      95      91      40      31      96     258     274     232     318     297     218
2029   3      24      27      11      12      11      11     173      70      28      87      26      28
2029   4      12       9      11       9      11      10      15       6       8       9       8      11
2030   1     460     458     343     198     183     313     198     372     357     383     332     407
2030   2     261      95      91      40      31      96     258     274     232     318     297     218
2030   3      24      27      11      12      11      11     173      70      28      87      26      28
2030   4      12       9      11       9      11      10      15       6       8       9       8      11
2031   1     460     458     343     198     183     313     198     372     357     383     332     407
2031   2     261      95      91      40      31      96     258     274     232     318     297     218
2031   3      24      27      11      12      11      11     173      70      28      87      26      28
2031   4      12       9      11       9      11      10      15       6       8       9       8      11
2032   1     460     458     343     198     183     313     198     372     357     383     332     407
2032   2     261      95      91      40      31      96     258     274     232     318     297     218
2032   3      24      27      11      12      11      11     173      70      28      87      26      28
2032   4      12       9      11       9      11      10      15       6       8       9       8      11
2033   1     460     458     343     198     183     313     198     372     357     383     332     407
2033   2     261      95      91      40      31      96     258     274     232     318     297     218
2033   3      24      27      11      12      11      11     173      70      28      87      26      28
2033   4      12       9      11       9      11      10      15       6       8       9       8      11
2034   1     460     458     343     198     183     313     198     372     357     383     332     407
2034   2     261      95      91      40      31      96     258     274     232     318     297     218
2034   3      24      27      11      12      11      11     173      70      28      87      26      28
2034   4      12       9      11       9      11      10      15       6       8       9       8      11
2035   1     460     458     343     198     183     313     198     372     357     383     332     407
2035   2     261      95      91      40      31      96     258     274     232     318     297     218
2035   3      24      27      11      12      11      11     173      70      28      87      26      28
2035   4      12       9      11       9      11      10      15       6       8       9       8      11
2036   1     460     458     343     198     183     313     198     372     357     383     332     407
2036   2     261      95      91      40      31      96     258     274     232     318     297     218
2036   3      24      27      11      12      11      11     173      70      28      87      26      28
2036   4      12       9      11       9      11      10      15       6       8       9       8      11
2037   1     460     458     343     198     183     313     198     372     357     383     332     407
2037   2     261      95      91      40      31      96     258     274     232     318     297     218
2037   3      24      27      11      12      11      11     173      70      28      87      26      28
2037   4      12       9      11       9      11      10      15       6       8       9       8      11
2038   1     460     458     343     198     183     313     198     372     357     383     332     407
2038   2     261      95      91      40      31      96     258     274     232     318     297     218
2038   3      24      27      11      12      11      11     173      70      28      87      26      28
2038   4      12       9      11       9      11      10      15       6       8       9       8      11
2039   1     460     458     343     198     183     313     198     372     357     383     332     407
2039   2     261      95      91      40      31      96     258     274     232     318     297     218
2039   3      24      27      11      12      11      11     173      70      28      87      26      28
2039   4      12       9      11       9      11      10      15       6       8       9       8      11
****   8.3288  88 D. FRANCISCA :>: H: 114                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
A~no Blk ......1 ......2 ......3 ......4 ......5 ......6 ......7 ......8 ......9 .....10 .....11 .....12
2025   1     119     121      42      32      32      26     122     121      62     124     121     110
2025   2     102      58      54      32      30      65     121     108      91     118     109      86
2025   3      59      54      35      31      29      51     112     100      83     116      56      41
2025   4      32      40      33      31      23      17      70      58      63      69      35      33
2026   1     119     121      42      32      32      26     122     121      62     124     121     110
2026   2     102      58      54      32      30      65     121     108      91     118     109      86
2026   3      59      54      35      31      29      51     112     100      83     116      56      41
2026   4      32      40      33      31      23      17      70      58      63      69      35      33
2027   1     119     121      42      32      32      26     122     121      62     124     121     110
2027   2     102      58      54      32      30      65     121     108      91     118     109      86
2027   3      59      54      35      31      29      51     112     100      83     116      56      41
2027   4      32      40      33      31      23      17      70      58      63      69      35      33
2028   1     119     121      42      32      32      26     122     121      62     124     121     110
2028   2     102      58      54      32      30      65     121     108      91     118     109      86
2028   3      59      54      35      31      29      51     112     100      83     116      56      41
2028   4      32      40      33      31      23      17      70      58      63      69      35      33
2029   1     119     121      42      32      32      26     122     121      62     124     121     110
2029   2     102      58      54      32      30      65     121     108      91     118     109      86
2029   3      59      54      35      31      29      51     112     100      83     116      56      41
2029   4      32      40      33      31      23      17      70      58      63      69      35      33
2030   1     119     121      42      32      32      26     122     121      62     124     121     110
2030   2     102      58      54      32      30      65     121     108      91     118     109      86
2030   3      59      54      35      31      29      51     112     100      83     116      56      41
2030   4      32      40      33      31      23      17      70      58      63      69      35      33
2031   1     119     121      42      32      32      26     122     121      62     124     121     110
2031   2     102      58      54      32      30      65     121     108      91     118     109      86
2031   3      59      54      35      31      29      51     112     100      83     116      56      41
2031   4      32      40      33      31      23      17      70      58      63      69      35      33
2032   1     119     121      42      32      32      26     122     121      62     124     121     110
2032   2     102      58      54      32      30      65     121     108      91     118     109      86
2032   3      59      54      35      31      29      51     112     100      83     116      56      41
2032   4      32      40      33      31      23      17      70      58      63      69      35      33
2033   1     119     121      42      32      32      26     122     121      62     124     121     110
2033   2     102      58      54      32      30      65     121     108      91     118     109      86
2033   3      59      54      35      31      29      51     112     100      83     116      56      41
2033   4      32      40      33      31      23      17      70      58      63      69      35      33
2034   1     119     121      42      32      32      26     122     121      62     124     121     110
2034   2     102      58      54      32      30      65     121     108      91     118     109      86
2034   3      59      54      35      31      29      51     112     100      83     116      56      41
2034   4      32      40      33      31      23      17      70      58      63      69      35      33
2035   1     119     121      42      32      32      26     122     121      62     124     121     110
2035   2     102      58      54      32      30      65     121     108      91     118     109      86
2035   3      59      54      35      31      29      51     112     100      83     116      56      41
2035   4      32      40      33      31      23      17      70      58      63      69      35      33
2036   1     119     121      42      32      32      26     122     121      62     124     121     110
2036   2     102      58      54      32      30      65     121     108      91     118     109      86
2036   3      59      54      35      31      29      51     112     100      83     116      56      41
2036   4      32      40      33      31      23      17      70      58      63      69      35      33
2037   1     119     121      42      32      32      26     122     121      62     124     121     110
2037   2     102      58      54      32      30      65     121     108      91     118     109      86
2037   3      59      54      35      31      29      51     112     100      83     116      56      41
2037   4      32      40      33      31      23      17      70      58      63      69      35      33
2038   1     119     121      42      32      32      26     122     121      62     124     121     110
2038   2     102      58      54      32      30      65     121     108      91     118     109      86
2038   3      59      54      35      31      29      51     112     100      83     116      56      41
2038   4      32      40      33      31      23      17      70      58      63      69      35      33
2039   1     119     121      42      32      32      26     122     121      62     124     121     110
2039   2     102      58      54      32      30      65     121     108      91     118     109      86
2039   3      59      54      35      31      29      51     112     100      83     116      56      41
2039   4      32      40      33      31      23      17      70      58      63      69      35      33
